cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2202505,Caracol,0  ,NE,PI,M,2026,10546,06553622000123
2202539,Caraúbas do Piauí,0  ,NE,PI,M,2026,5581,01612617000120
2202554,Caridade do Piauí,0  ,NE,PI,M,2026,5176,01612575000128
2202604,Castelo do Piauí,0  ,NE,PI,M,2026,19669,06554315000167
2202653,Caxingó,0  ,NE,PI,M,2026,5682,01612618000175
2202703,Cocal,0  ,NE,PI,M,2026,29302,06553895000178
2202711,Cocal de Telha,0  ,NE,PI,M,2026,5046,01612574000183
2202729,Cocal dos Alves,0  ,NE,PI,M,2026,6596,01612572000194
2202737,Coivaras,0  ,NE,PI,M,2026,4249,41522335000157
2202752,Colônia do Gurguéia,0  ,NE,PI,M,2026,6294,41522350000103
2202778,Colônia do Piauí,0  ,NE,PI,M,2026,7067,41522376000143
2202802,Conceição do Canindé,0  ,NE,PI,M,2026,5078,06553697000104
2202851,Coronel José Dias,0  ,NE,PI,M,2026,4291,41522160000188
2202901,Corrente,0  ,NE,PI,M,2026,28381,06554257000171
2203008,Cristalândia do Piauí,0  ,NE,PI,M,2026,7431,06554299000102
2203107,Cristino Castro,0  ,NE,PI,M,2026,10801,06554364000108
2203206,Curimatá,0  ,NE,PI,M,2026,11581,06554273000164
2203230,Currais,0  ,NE,PI,M,2026,4977,01612752000176
2203255,Curralinhos,0  ,NE,PI,M,2026,4555,01612579000106
2203271,Curral Novo do Piauí,0  ,NE,PI,M,2026,5191,01612556000100
2203305,Demerval Lobão,0  ,NE,PI,M,2026,17139,06554885000157
2203354,Dirceu Arcoverde,0  ,NE,PI,M,2026,7259,07102106000145
2203404,Dom Expedito Lopes,0  ,NE,PI,M,2026,6410,06553705000112
2203420,Domingos Mourão,0  ,NE,PI,M,2026,4129,06553911000122
2203453,Dom Inocêncio,0  ,NE,PI,M,2026,9332,23500002000145
2203503,Elesbão Veloso,0  ,NE,PI,M,2026,13743,06554844000160
2203602,Eliseu Martins,0  ,NE,PI,M,2026,4421,06554059000108
2203701,Esperantina,0  ,NE,PI,M,2026,42710,06554174000182
2203750,Fartura do Piauí,0  ,NE,PI,M,2026,5426,41522384000190
2203800,Flores do Piauí,0  ,NE,PI,M,2026,4512,06554158000190
2203859,Floresta do Piauí,0  ,NE,PI,M,2026,2354,01612578000161
2203909,Floriano,0  ,NE,PI,M,2026,64393,06554067000154
2204006,Francinópolis,0  ,NE,PI,M,2026,4481,06554919000103
2204105,Francisco Ayres,0  ,NE,PI,M,2026,4548,06554075000109
2204154,Francisco Macedo,0  ,NE,PI,M,2026,2985,01612577000117
2204204,Francisco Santos,0  ,NE,PI,M,2026,8349,06553713000169
2204303,Fronteiras,0  ,NE,PI,M,2026,10344,06553721000105
3507159,Bom Sucesso de Itararé,0  ,SE,SP,M,2026,3609,60123064000101
3507209,Borá,0  ,SE,SP,M,2026,932,44544906000142
3507308,Boracéia,0  ,SE,SP,M,2026,4838,46189734000161
3507407,Borborema,0  ,SE,SP,M,2026,14405,46737219000179
3537107,Pedreira,0  ,SE,SP,M,2026,44385,46410775000136
3537156,Pedrinhas Paulista,0  ,SE,SP,M,2026,2833,64614381000181
3537206,Pedro de Toledo,0  ,SE,SP,M,2026,11617,46578530000112
3537305,Penápolis,0  ,SE,SP,M,2026,63426,49576416000141
3537404,Pereira Barreto,0  ,SE,SP,M,2026,24360,44446904000110
3537503,Pereiras,0  ,SE,SP,M,2026,9013,46634622000172
3537602,Peruíbe,0  ,SE,SP,M,2026,70629,46578514000120
3537701,Piacatu,0  ,SE,SP,M,2026,5631,44431245000149
3537800,Piedade,0  ,SE,SP,M,2026,54266,46634457000159
3537909,Pilar do Sul,0  ,SE,SP,M,2026,28459,46634473000141
3538006,Pindamonhangaba,0  ,SE,SP,M,2026,172681,45226214000119
3538105,Pindorama,0  ,SE,SP,M,2026,14704,45122942000180
3538204,Pinhalzinho,0  ,SE,SP,M,2026,15676,45623600000144
3538303,Piquerobi,0  ,SE,SP,M,2026,3287,54279674000104
3538501,Piquete,0  ,SE,SP,M,2026,12516,47563325000146
3538600,Piracaia,0  ,SE,SP,M,2026,26795,45279627000161
3538709,Piracicaba,0  ,SE,SP,M,2026,440835,46341038000129
3538808,Piraju,0  ,SE,SP,M,2026,30294,46223699000150
3538907,Pirajuí,0  ,SE,SP,M,2026,22734,44555027000116
3539004,Pirangi,0  ,SE,SP,M,2026,11085,45343969000101
3539103,Pirapora do Bom Jesus,0  ,SE,SP,M,2026,18925,46523007000199
3539202,Pirapozinho,0  ,SE,SP,M,2026,26097,54801121000161
3539301,Pirassununga,0  ,SE,SP,M,2026,75594,45731650000145
3539400,Piratininga,0  ,SE,SP,M,2026,15657,46137451000176
3539509,Pitangueiras,0  ,SE,SP,M,2026,34361,45370707000128
3539608,Planalto,0  ,SE,SP,M,2026,4451,46935763000125
3539707,Platina,0  ,SE,SP,M,2026,3055,44543999000190
3539806,Poá,0  ,SE,SP,M,2026,106355,55021455000185
3539905,Poloni,0  ,SE,SP,M,2026,5702,46608063000126
3540002,Pompéia,0  ,SE,SP,M,2026,20520,44483444000109
3540101,Pongaí,0  ,SE,SP,M,2026,3440,46227849000101
3540200,Pontal,0  ,SE,SP,M,2026,38286,45352267000186
3540259,Pontalinda,0  ,SE,SP,M,2026,4198,65712077000130
3540309,Pontes Gestal,0  ,SE,SP,M,2026,2411,45162328000142
3540408,Populina,0  ,SE,SP,M,2026,4182,51842177000176
3540507,Porangaba,0  ,SE,SP,M,2026,10850,46634580000170
3540606,Porto Feliz,0  ,SE,SP,M,2026,58605,46634481000198
3540705,Porto Ferreira,0  ,SE,SP,M,2026,53966,45339363000194
3540754,Potim,0  ,SE,SP,M,2026,20801,65042855000120
3540804,Potirendaba,0  ,SE,SP,M,2026,19097,45094901000128
3540853,Pracinha,0  ,SE,SP,M,2026,2589,67662007000140
3540903,Pradópolis,0  ,SE,SP,M,2026,17299,48664296000171
3541000,Praia Grande,0  ,SE,SP,M,2026,368539,46177531000155
3541059,Pratânia,0  ,SE,SP,M,2026,5264,01576782000174
3541109,Presidente Alves,0  ,SE,SP,M,2026,3830,44555688000141
3541208,Presidente Bernardes,0  ,SE,SP,M,2026,14803,55251185000107
3541307,Presidente Epitácio,0  ,SE,SP,M,2026,40322,55293427000117
3541406,Presidente Prudente,0  ,SE,SP,M,2026,234706,55356653000108
3541505,Presidente Venceslau,0  ,SE,SP,M,2026,35810,46476131000140
3541604,Promissão,0  ,SE,SP,M,2026,35973,44558856000152
3541653,Quadra,0  ,SE,SP,M,2026,3477,01612145000106
3541703,Quatá,0  ,SE,SP,M,2026,13412,44547313000130
3541802,Queiroz,0  ,SE,SP,M,2026,3366,44568749000105
3541901,Queluz,0  ,SE,SP,M,2026,9074,46670931000106
3542008,Quintana,0  ,SE,SP,M,2026,7260,44569051000104
3542107,Rafard,0  ,SE,SP,M,2026,9145,44723757000189
3542206,Rancharia,0  ,SE,SP,M,2026,29387,44935278000126
3542305,Redenção da Serra,0  ,SE,SP,M,2026,4637,45167517000108
3542404,Regente Feijó,0  ,SE,SP,M,2026,20620,48813638000178
3542503,Reginópolis,0  ,SE,SP,M,2026,7820,44556033000198
3542602,Registro,0  ,SE,SP,M,2026,61927,45685872000179
3542701,Restinga,0  ,SE,SP,M,2026,6486,45318581000142
3542800,Ribeira,0  ,SE,SP,M,2026,3158,46634325000127
3542909,Ribeirão Bonito,0  ,SE,SP,M,2026,11040,45355914000103
3543006,Ribeirão Branco,0  ,SE,SP,M,2026,18942,46634366000113
3543105,Ribeirão Corrente,0  ,SE,SP,M,2026,4717,45318789000161
3543204,Ribeirão do Sul,0  ,SE,SP,M,2026,4776,46211702000115
3543238,Ribeirão dos Índios,0  ,SE,SP,M,2026,2040,01552221000135
3543253,Ribeirão Grande,0  ,SE,SP,M,2026,7571,67360446000106
3543303,Ribeirão Pires,0  ,SE,SP,M,2026,118954,46522967000134
3543402,Ribeirão Preto,0  ,SE,SP,M,2026,731639,56024581000156
3543501,Riversul,0  ,SE,SP,M,2026,5628,46634416000162
3543600,Rifaina,0  ,SE,SP,M,2026,4179,45318995000171
3543709,Rincão,0  ,SE,SP,M,2026,9101,56338247000177
3543808,Rinópolis,0  ,SE,SP,M,2026,9334,46478053000113
3543907,Rio Claro,0  ,SE,SP,M,2026,210323,45774064000188
3544004,Rio das Pedras,0  ,SE,SP,M,2026,32329,44826840000183
3544103,Rio Grande da Serra,0  ,SE,SP,M,2026,45324,46522975000180
3544202,Riolândia,0  ,SE,SP,M,2026,10444,45162864000148
3544251,Rosana,0  ,SE,SP,M,2026,17434,67662452000100
3544301,Roseira,0  ,SE,SP,M,2026,11137,45212008000150
3544400,Rubiácea,0  ,SE,SP,M,2026,2740,44437549000113
3544509,Rubinéia,0  ,SE,SP,M,2026,3998,45135043000112
3544608,Sabino,0  ,SE,SP,M,2026,5182,44534089000141
3544707,Sagres,0  ,SE,SP,M,2026,2522,53310793000101
3544806,Sales,0  ,SE,SP,M,2026,6645,46613196000190
3544905,Sales Oliveira,0  ,SE,SP,M,2026,11683,46756029000107
3545001,Salesópolis,0  ,SE,SP,M,2026,15381,46523296000126
3545100,Salmourão,0  ,SE,SP,M,2026,4883,46477618000148
3545159,Saltinho,0  ,SE,SP,M,2026,8407,66831959000187
3545209,Salto,0  ,SE,SP,M,2026,141111,46634507000106
3545308,Salto de Pirapora,0  ,SE,SP,M,2026,45262,46634093000107
3545407,Salto Grande,0  ,SE,SP,M,2026,9221,46211686000160
3545506,Sandovalina,0  ,SE,SP,M,2026,3697,44872778000166
3545605,Santa Adélia,0  ,SE,SP,M,2026,14193,46599270000161
3545704,Santa Albertina,0  ,SE,SP,M,2026,6566,45135530000185
3545803,Santa Bárbara d'Oeste,0  ,SE,SP,M,2026,189456,46422408000152
3546009,Santa Branca,0  ,SE,SP,M,2026,14219,46694121000181
3546108,Santa Clara d'Oeste,0  ,SE,SP,M,2026,2694,45135944000104
3546207,Santa Cruz da Conceição,0  ,SE,SP,M,2026,4375,44751725000197
3546256,Santa Cruz da Esperança,0  ,SE,SP,M,2026,2168,01611007000102
3546306,Santa Cruz das Palmeiras,0  ,SE,SP,M,2026,29489,46371654000122
3546405,Santa Cruz do Rio Pardo,0  ,SE,SP,M,2026,47759,46231890000143
3546504,Santa Ernestina,0  ,SE,SP,M,2026,6274,45374469000129
3546603,Santa Fé do Sul,0  ,SE,SP,M,2026,36288,45138070000149
3546702,Santa Gertrudes,0  ,SE,SP,M,2026,23192,45732377000173
3546801,Santa Isabel,0  ,SE,SP,M,2026,54691,56900848000121
3546900,Santa Lúcia,0  ,SE,SP,M,2026,7144,45282704000132
3507456,Borebi,0  ,SE,SP,M,2026,2801,54724802000173
3507506,Botucatu,0  ,SE,SP,M,2026,151053,46634101000115
3201001,Boa Esperança,0  ,SE,ES,M,2026,14054,27167436000126
3201100,Bom Jesus do Norte,0  ,SE,ES,M,2026,10820,27167360000139
3201159,Brejetuba,0  ,SE,ES,M,2026,13718,01612674000100
3201209,Cachoeiro de Itapemirim,0  ,SE,ES,M,2026,198342,27165588000190
3201308,Cariacica,0  ,SE,ES,M,2026,376200,27150549000119
3201407,Castelo,0  ,SE,ES,M,2026,39575,27165638000139
3201506,Colatina,0  ,SE,ES,M,2026,129301,27165729000174
3201605,Conceição da Barra,0  ,SE,ES,M,2026,28923,27174077000134
3201704,Conceição do Castelo,0  ,SE,ES,M,2026,12472,27165570000198
3201803,Divino de São Lourenço,0  ,SE,ES,M,2026,5397,27174127000183
3201902,Domingos Martins,0  ,SE,ES,M,2026,38236,27150556000110
3202009,Dores do Rio Preto,0  ,SE,ES,M,2026,6902,27167386000187
3202108,Ecoporanga,0  ,SE,ES,M,2026,22611,27167311000104
3202207,Fundão,0  ,SE,ES,M,2026,18898,27165182000107
3202256,Governador Lindenberg,0  ,SE,ES,M,2026,11484,04217786000154
3139904,Maria da Fé,0  ,SE,MG,M,2026,14567,18025957000158
3140001,Mariana,0  ,SE,MG,M,2026,64506,18295303000144
3140100,Marilac,0  ,SE,MG,M,2026,4323,18409193000102
3140159,Mário Campos,0  ,SE,MG,M,2026,16705,01612508000103
3140209,Maripá de Minas,0  ,SE,MG,M,2026,3567,17724162000175
3140308,Marliéria,0  ,SE,MG,M,2026,4796,16796872000148
3140407,Marmelópolis,0  ,SE,MG,M,2026,3314,18026021000141
3140506,Martinho Campos,0  ,SE,MG,M,2026,14546,18315234000193
3140530,Martins Soares,0  ,SE,MG,M,2026,8797,01615420000145
3140555,Mata Verde,0  ,SE,MG,M,2026,9532,66234360000166
3140605,Materlândia,0  ,SE,MG,M,2026,3949,18303206000156
3140704,Mateus Leme,0  ,SE,MG,M,2026,40814,18715433000199
3140803,Matias Barbosa,0  ,SE,MG,M,2026,14547,18338194000103
3140852,Matias Cardoso,0  ,SE,MG,M,2026,8922,25209115000111
3140902,Matipó,0  ,SE,MG,M,2026,19115,18385104000127
3141009,Mato Verde,0  ,SE,MG,M,2026,12210,17782616000164
3141108,Matozinhos,0  ,SE,MG,M,2026,39529,18771238000186
3141207,Matutina,0  ,SE,MG,M,2026,3912,18602102000142
3141306,Medeiros,0  ,SE,MG,M,2026,4068,20920617000132
3141405,Medina,0  ,SE,MG,M,2026,20455,18414607000183
3141504,Mendes Pimentel,0  ,SE,MG,M,2026,5614,18505347000151
3141603,Mercês,0  ,SE,MG,M,2026,10615,17744442000145
3141702,Mesquita,0  ,SE,MG,M,2026,4984,17112061000143
3141801,Minas Novas,0  ,SE,MG,M,2026,23843,22516405000110
3141900,Minduri,0  ,SE,MG,M,2026,3811,17954041000110
3142007,Mirabela,0  ,SE,MG,M,2026,14071,18017376000174
3142106,Miradouro,0  ,SE,MG,M,2026,8961,17947623000179
3142205,Miraí,0  ,SE,MG,M,2026,13921,17966201000140
3142254,Miravânia,0  ,SE,MG,M,2026,3982,01612491000194
3142304,Moeda,0  ,SE,MG,M,2026,5314,18363952000135
3142403,Moema,0  ,SE,MG,M,2026,7812,18301044000117
3142502,Monjolos,0  ,SE,MG,M,2026,2187,17754169000130
3142601,Monsenhor Paulo,0  ,SE,MG,M,2026,8565,22541874000199
3142700,Montalvânia,0  ,SE,MG,M,2026,14068,17097791000112
3142809,Monte Alegre de Minas,0  ,SE,MG,M,2026,20708,18431155000148
3142908,Monte Azul,0  ,SE,MG,M,2026,20497,18650945000114
3143005,Monte Belo,0  ,SE,MG,M,2026,13347,18668376000134
3143104,Monte Carmelo,0  ,SE,MG,M,2026,49500,18593103000178
3143153,Monte Formoso,0  ,SE,MG,M,2026,4437,01615007000180
3143203,Monte Santo de Minas,0  ,SE,MG,M,2026,21294,18241372000175
3143302,Montes Claros,0  ,SE,MG,M,2026,437601,22678874000135
3143401,Monte Sião,0  ,SE,MG,M,2026,25107,22646525000131
3143450,Montezuma,0  ,SE,MG,M,2026,6951,25223983000156
3143500,Morada Nova de Minas,0  ,SE,MG,M,2026,9414,18296665000150
3143609,Morro da Garça,0  ,SE,MG,M,2026,2426,17695040000106
3143708,Morro do Pilar,0  ,SE,MG,M,2026,3161,18303214000100
3143807,Munhoz,0  ,SE,MG,M,2026,7930,18675934000199
3143906,Muriaé,0  ,SE,MG,M,2026,108447,17947581000176
3144003,Mutum,0  ,SE,MG,M,2026,28749,18348086000103
3144102,Muzambinho,0  ,SE,MG,M,2026,22620,18668624000147
3144201,Nacip Raydan,0  ,SE,MG,M,2026,2400,18507079000107
3144300,Nanuque,0  ,SE,MG,M,2026,35263,18398974000130
3144359,Naque,0  ,SE,MG,M,2026,6443,01613208000149
3144375,Natalândia,0  ,SE,MG,M,2026,3642,01593752000176
3144409,Natércia,0  ,SE,MG,M,2026,4805,17935412000116
3144508,Nazareno,0  ,SE,MG,M,2026,8407,18557561000151
3144607,Nepomuceno,0  ,SE,MG,M,2026,25757,18244350000169
3144656,Ninheira,0  ,SE,MG,M,2026,10965,01612495000172
3144672,Nova Belém,0  ,SE,MG,M,2026,3126,01613169000180
3144706,Nova Era,0  ,SE,MG,M,2026,17813,16819831000120
3144805,Nova Lima,0  ,SE,MG,M,2026,120959,22934889000117
3144904,Nova Módica,0  ,SE,MG,M,2026,3726,18404939000187
3145000,Nova Ponte,0  ,SE,MG,M,2026,15220,18159905000174
3145059,Nova Porteirinha,0  ,SE,MG,M,2026,6746,01612499000150
3145109,Nova Resende,0  ,SE,MG,M,2026,16919,18187823000133
3145208,Nova Serrana,0  ,SE,MG,M,2026,114791,18291385000159
3145307,Novo Cruzeiro,0  ,SE,MG,M,2026,27268,18404889000138
3145356,Novo Oriente de Minas,0  ,SE,MG,M,2026,10503,01613373000109
3145372,Novorizonte,0  ,SE,MG,M,2026,4612,01616420000160
3145406,Olaria,0  ,SE,MG,M,2026,1986,18338202000103
3145455,Olhos-d'Água,0  ,SE,MG,M,2026,5530,01612547000100
3145505,Olímpio Noronha,0  ,SE,MG,M,2026,2618,18188276000100
3145604,Oliveira,0  ,SE,MG,M,2026,40576,16854531000181
3145703,Oliveira Fortes,0  ,SE,MG,M,2026,2058,17747957000107
3145802,Onça de Pitangui,0  ,SE,MG,M,2026,3024,18313858000171
3145851,Oratórios,0  ,SE,MG,M,2026,5102,01616836000188
3145877,Orizânia,0  ,SE,MG,M,2026,8828,01616271000139
3145901,Ouro Branco,0  ,SE,MG,M,2026,40638,18295329000192
3146008,Ouro Fino,0  ,SE,MG,M,2026,33285,18671271000134
3146107,Ouro Preto,0  ,SE,MG,M,2026,77914,18295295000136
3146206,Ouro Verde de Minas,0  ,SE,MG,M,2026,5847,18404947000123
3146255,Padre Carvalho,0  ,SE,MG,M,2026,5045,01612490000140
3146305,Padre Paraíso,0  ,SE,MG,M,2026,17463,18404764000108
3146404,Paineiras,0  ,SE,MG,M,2026,4253,18296673000104
3146503,Pains,0  ,SE,MG,M,2026,8353,20920575000130
3146552,Pai Pedro,0  ,SE,MG,M,2026,5616,01612479000180
3146602,Paiva,0  ,SE,MG,M,2026,1495,17747965000145
3146701,Palma,0  ,SE,MG,M,2026,5699,17734906000132
3146750,Palmópolis,0  ,SE,MG,M,2026,6342,66234345000118
3146909,Papagaios,0  ,SE,MG,M,2026,14202,18313866000118
3147006,Paracatu,0  ,SE,MG,M,2026,99005,18278051000145
3147105,Pará de Minas,0  ,SE,MG,M,2026,102844,18313817000185
3147204,Paraguaçu,0  ,SE,MG,M,2026,22452,18008193000192
3147303,Paraisópolis,0  ,SE,MG,M,2026,21076,18025965000102
3147402,Paraopeba,0  ,SE,MG,M,2026,24899,18116160000166
3147501,Passabém,0  ,SE,MG,M,2026,1609,18299511000111
3147600,Passa Quatro,0  ,SE,MG,M,2026,15847,23245806000145
3147709,Passa Tempo,0  ,SE,MG,M,2026,8716,18039503000136
3147808,Passa-Vinte,0  ,SE,MG,M,2026,2311,18338210000150
3147907,Passos,0  ,SE,MG,M,2026,116951,18241745000108
3147956,Patis,0  ,SE,MG,M,2026,4825,01612478000135
3148004,Patos de Minas,0  ,SE,MG,M,2026,169173,18602011000107
3148103,Patrocínio,0  ,SE,MG,M,2026,94357,18468033000126
3148202,Patrocínio do Muriaé,0  ,SE,MG,M,2026,5754,17947607000186
3148301,Paula Cândido,0  ,SE,MG,M,2026,8757,17763715000107
3148400,Paulistas,0  ,SE,MG,M,2026,4402,18307447000173
3148509,Pavão,0  ,SE,MG,M,2026,8143,18404772000154
3148608,Peçanha,0  ,SE,MG,M,2026,17863,18409227000150
3148707,Pedra Azul,0  ,SE,MG,M,2026,25045,18414565000180
3148756,Pedra Bonita,0  ,SE,MG,M,2026,7599,01640429000106
3148806,Pedra do Anta,0  ,SE,MG,M,2026,3366,18133439000158
3148905,Pedra do Indaiá,0  ,SE,MG,M,2026,4247,18308759000100
3149002,Pedra Dourada,0  ,SE,MG,M,2026,2916,18114215000107
3149101,Pedralva,0  ,SE,MG,M,2026,10891,18025973000140
3149150,Pedras de Maria da Cruz,0  ,SE,MG,M,2026,10601,25209156000108
3149200,Pedrinópolis,0  ,SE,MG,M,2026,3398,18140335000170
3149309,Pedro Leopoldo,0  ,SE,MG,M,2026,65174,23456650000141
3149408,Pedro Teixeira,0  ,SE,MG,M,2026,1857,18338228000151
3149507,Pequeri,0  ,SE,MG,M,2026,3461,17724360000139
3149606,Pequi,0  ,SE,MG,M,2026,4265,18313874000164
3149705,Perdigão,0  ,SE,MG,M,2026,13118,18301051000119
3149804,Perdizes,0  ,SE,MG,M,2026,17992,18140772000194
3149903,Perdões,0  ,SE,MG,M,2026,22075,18244343000167
3149952,Periquito,0  ,SE,MG,M,2026,6624,01613077000108
3150000,Pescador,0  ,SE,MG,M,2026,3559,18404962000171
3150109,Piau,0  ,SE,MG,M,2026,2854,18338236000106
3150158,Piedade de Caratinga,0  ,SE,MG,M,2026,8966,01613130000162
3150208,Piedade de Ponte Nova,0  ,SE,MG,M,2026,4054,18316257000112
3150307,Piedade do Rio Grande,0  ,SE,MG,M,2026,4694,18685438000116
3150406,Piedade dos Gerais,0  ,SE,MG,M,2026,5199,18363960000181
3150505,Pimenta,0  ,SE,MG,M,2026,8817,16725962000148
3150539,Pingo-d'Água,0  ,SE,MG,M,2026,4864,01613204000160
3150570,Pintópolis,0  ,SE,MG,M,2026,7228,01612481000159
3150604,Piracema,0  ,SE,MG,M,2026,6905,17980392000103
3150703,Pirajuba,0  ,SE,MG,M,2026,5814,18428847000137
3150802,Piranga,0  ,SE,MG,M,2026,17358,23515687000101
3150901,Piranguçu,0  ,SE,MG,M,2026,6320,18025981000197
3151008,Piranguinho,0  ,SE,MG,M,2026,9518,18192906000110
3151107,Pirapetinga,0  ,SE,MG,M,2026,11454,18092825000149
3151206,Pirapora,0  ,SE,MG,M,2026,57713,23539463000121
3151305,Piraúba,0  ,SE,MG,M,2026,12006,18554147000199
3151404,Pitangui,0  ,SE,MG,M,2026,27834,18315226000147
3151503,Piumhi,0  ,SE,MG,M,2026,38007,16781346000104
3151602,Planura,0  ,SE,MG,M,2026,11533,18449157000164
3151701,Poço Fundo,0  ,SE,MG,M,2026,16824,18242792000176
3151800,Poços de Caldas,0  ,SE,MG,M,2026,172339,18629840000183
3151909,Pocrane,0  ,SE,MG,M,2026,8438,18334318000174
3152006,Pompéu,0  ,SE,MG,M,2026,32441,18296681000142
3152105,Ponte Nova,0  ,SE,MG,M,2026,59638,23804149000129
3152131,Ponto Chique,0  ,SE,MG,M,2026,3797,01612500000147
3152170,Ponto dos Volantes,0  ,SE,MG,M,2026,11059,01613377000189
3152204,Porteirinha,0  ,SE,MG,M,2026,38692,18013326000119
3152303,Porto Firme,0  ,SE,MG,M,2026,10840,18567354000188
3152402,Poté,0  ,SE,MG,M,2026,13649,18404970000118
3152501,Pouso Alegre,0  ,SE,MG,M,2026,162133,18675983000121
3152600,Pouso Alto,0  ,SE,MG,M,2026,6779,18667212000192
3152709,Prados,0  ,SE,MG,M,2026,9369,18557538000167
3152808,Prata,0  ,SE,MG,M,2026,29745,18260505000150
3152907,Pratápolis,0  ,SE,MG,M,2026,8534,18241356000182
3153004,Pratinha,0  ,SE,MG,M,2026,3691,18585570000156
3153103,Presidente Bernardes,0  ,SE,MG,M,2026,4847,23515695000140
3153202,Presidente Juscelino,0  ,SE,MG,M,2026,3471,17695057000155
3153301,Presidente Kubitschek,0  ,SE,MG,M,2026,3162,17754185000122
3153400,Presidente Olegário,0  ,SE,MG,M,2026,19192,18602060000140
3153509,Alto Jequitibá,0  ,SE,MG,M,2026,8606,18392506000159
3153608,Prudente de Morais,0  ,SE,MG,M,2026,12052,18314625000193
3153707,Quartel Geral,0  ,SE,MG,M,2026,3232,18296699000144
3153806,Queluzito,0  ,SE,MG,M,2026,1796,19718410000109
3153905,Raposos,0  ,SE,MG,M,2026,16796,18312132000114
3154002,Raul Soares,0  ,SE,MG,M,2026,23874,18836965000184
3154101,Recreio,0  ,SE,MG,M,2026,11383,17735754000192
3154150,Reduto,0  ,SE,MG,M,2026,8246,01614977000161
3154200,Resende Costa,0  ,SE,MG,M,2026,11544,17749912000163
3154309,Resplendor,0  ,SE,MG,M,2026,17629,18413161000172
3154408,Ressaquinha,0  ,SE,MG,M,2026,4640,18094847000148
3154457,Riachinho,0  ,SE,MG,M,2026,6830,25222118000195
3154507,Riacho dos Machados,0  ,SE,MG,M,2026,8858,16925208000151
3154606,Ribeirão das Neves,0  ,SE,MG,M,2026,346971,18314609000109
3154705,Ribeirão Vermelho,0  ,SE,MG,M,2026,4217,18244087000108
3154804,Rio Acima,0  ,SE,MG,M,2026,10698,18312108000185
3154903,Rio Casca,0  ,SE,MG,M,2026,12851,18836957000138
3155009,Rio Doce,0  ,SE,MG,M,2026,2545,18316265000169
3155108,Rio do Prado,0  ,SE,MG,M,2026,4649,18349936000198
3155207,Rio Espera,0  ,SE,MG,M,2026,5447,24179665000172
3155306,Rio Manso,0  ,SE,MG,M,2026,5746,18363978000183
3155405,Rio Novo,0  ,SE,MG,M,2026,8683,18338244000144
3155504,Rio Paranaíba,0  ,SE,MG,M,2026,15297,18602045000100
3155603,Rio Pardo de Minas,0  ,SE,MG,M,2026,29103,24212862000146
3155702,Rio Piracicaba,0  ,SE,MG,M,2026,15036,18400945000166
3155801,Rio Pomba,0  ,SE,MG,M,2026,17885,17744434000107
3155900,Rio Preto,0  ,SE,MG,M,2026,5235,18338251000146
3156007,Rio Vermelho,0  ,SE,MG,M,2026,12770,18303255000199
3156106,Ritápolis,0  ,SE,MG,M,2026,5122,18557553000105
3156205,Rochedo de Minas,0  ,SE,MG,M,2026,2374,18558080000160
3156304,Rodeiro,0  ,SE,MG,M,2026,9168,18128256000144
3156403,Romaria,0  ,SE,MG,M,2026,3430,18160044000144
3156452,Rosário da Limeira,0  ,SE,MG,M,2026,4926,01616837000122
3156502,Rubelita,0  ,SE,MG,M,2026,5460,24363590000185
3156601,Rubim,0  ,SE,MG,M,2026,10602,18349944000134
3156700,Sabará,0  ,SE,MG,M,2026,134576,18715441000135
3156809,Sabinópolis,0  ,SE,MG,M,2026,14309,18307454000175
3156908,Sacramento,0  ,SE,MG,M,2026,28076,18140764000148
3157005,Salinas,0  ,SE,MG,M,2026,41736,24359333000170
3157104,Salto da Divisa,0  ,SE,MG,M,2026,6126,18347401000188
3157203,Santa Bárbara,0  ,SE,MG,M,2026,31916,19391945000100
3157252,Santa Bárbara do Leste,0  ,SE,MG,M,2026,8785,66229634000129
3157278,Santa Bárbara do Monte Verde,0  ,SE,MG,M,2026,3218,01611138000190
3157302,Santa Bárbara do Tugúrio,0  ,SE,MG,M,2026,4245,18094854000140
3157336,Santa Cruz de Minas,0  ,SE,MG,M,2026,8339,01615371000140
3157377,Santa Cruz de Salinas,0  ,SE,MG,M,2026,3919,01612497000161
